Subj_idx,Stimulus,Response,Confidence,RT_dec,DotDiff,Accuracy
5,0,0,6,2.726,54,1
5,1,0,7,1.81,6,0
5,1,0,7,1.511,59,0
5,0,0,11,0.566,55,1
5,0,0,9,0.483,19,1
5,1,0,10,0.592,20,0
5,0,0,8,0.408,32,1
5,0,1,3,8.888,11,0
5,1,0,6,11.997,29,0
5,1,1,7,1.463,42,1
5,0,0,10,0.274,64,1
5,1,1,7,1.234,16,1
5,1,0,7,0.684,9,0
5,1,1,7,0.765,61,1
5,0,0,11,0.563,68,1
5,1,1,8,0.646,38,1
5,1,0,9,0.69,28,0
5,0,0,9,0.699,49,1
5,0,1,9,0.707,24,0
5,0,0,6,1.426,7,1
5,0,0,7,1.278,12,1
5,1,1,8,0.823,69,1
5,0,0,11,0.52,52,1
5,0,0,9,0.705,37,1
5,1,0,3,1.654,13,0
5,0,0,11,0.444,45,1
5,0,0,11,0.575,40,1
5,1,0,7,0.823,65,0
5,1,0,10,0.34,50,0
5,0,0,11,0.57,60,1
5,0,0,9,0.518,51,1
5,1,0,4,1.562,4,0
5,0,0,8,1.204,44,1
5,1,0,9,1.054,35,0
5,0,0,11,0.317,41,1
5,0,0,11,0.332,67,1
5,1,1,10,1.996,46,1
5,0,0,11,0.358,56,1
5,1,0,4,0.198,68,0
5,0,0,10,0.551,61,1
5,1,1,7,1.523,62,1
5,1,1,7,0.885,21,1
5,0,0,11,0.635,44,1
5,1,1,10,0.706,60,1
5,1,0,8,1.083,45,0
5,0,0,11,0.415,37,1
5,0,0,11,0.495,63,1
5,1,1,10,1.264,52,1
5,0,0,11,0.462,49,1
5,0,0,7,1.993,3,1
5,1,0,7,0.688,40,0
5,1,0,11,0.514,26,0
5,0,0,11,0.319,6,1
5,1,1,10,0.868,28,1
5,1,0,7,0.703,20,0
5,1,0,7,1.162,16,0
5,0,0,11,0.453,70,1
5,1,1,9,0.64,36,1
5,1,0,8,0.385,29,0
5,0,0,6,1.613,7,1
5,0,0,11,0.378,54,1
5,0,0,9,0.796,47,1
5,0,0,8,0.62,13,1
5,1,1,7,0.604,14,1
5,0,0,10,0.443,38,1
5,0,0,9,0.703,30,1
5,1,1,7,0.773,15,1
5,0,0,9,2.981,24,1
5,0,1,7,1.266,5,0
5,1,1,7,0.678,34,1
5,1,1,9,0.74,32,1
5,0,0,8,0.617,48,1
5,0,0,7,0.924,11,1
5,1,0,5,0.76,19,0
5,0,0,11,0.41,58,1
5,1,0,7,1.613,23,0
5,0,0,11,0.422,39,1
5,0,0,7,0.973,50,1
5,1,1,8,0.775,66,1
5,0,0,11,0.537,57,1
5,1,1,8,0.55,42,1
5,0,0,6,1.039,59,1
5,1,1,7,0.523,41,1
5,1,1,7,0.991,4,1
5,0,0,10,0.509,25,1
5,1,1,7,1.019,10,1
5,1,1,7,0.503,69,1
5,0,0,11,0.501,53,1
5,0,0,8,0.913,43,1
5,1,1,7,0.487,22,1
5,0,0,11,0.512,67,1
5,0,0,11,0.41,17,1
5,1,1,8,1.103,12,1
5,1,1,7,0.772,55,1
5,0,1,7,0.495,2,0
5,1,0,7,1.178,64,0
5,1,1,9,0.413,8,1
5,1,1,6,1.038,27,1
5,0,0,11,0.393,56,1
5,1,1,8,0.729,65,1
5,1,0,1,0.218,35,0
5,0,0,11,0.548,51,1
5,0,0,10,0.628,1,1
5,0,1,7,1.177,9,0
5,0,0,11,0.365,46,1
5,1,1,9,0.566,31,1
5,0,0,11,0.413,18,1
5,0,0,11,0.405,33,1
5,1,1,8,0.634,41,1
5,0,0,10,0.296,15,1
5,0,0,5,1.695,37,1
5,1,1,10,0.581,2,1
5,1,1,8,0.622,5,1
5,0,0,7,0.819,30,1
5,0,0,11,0.545,33,1
5,1,1,5,0.78,46,1
5,0,0,10,0.513,56,1
5,1,1,9,0.512,14,1
5,0,0,11,0.372,52,1
5,0,0,11,0.285,18,1
5,1,0,9,0.438,10,0
5,0,0,9,0.406,38,1
5,1,1,10,0.324,21,1
5,0,0,10,0.425,12,1
5,1,1,10,0.301,27,1
5,1,1,8,0.597,31,1
5,0,0,10,0.165,53,1
5,1,1,10,0.396,34,1
5,1,1,8,0.286,51,1
5,0,1,9,0.397,4,0
5,0,0,11,0.385,43,1
5,1,1,8,0.424,29,1
5,0,1,5,0.281,20,0
5,0,0,9,0.483,40,1
5,1,1,11,0.24,44,1
5,1,1,11,0.175,59,1
5,0,0,7,0.474,8,1
5,1,1,7,0.451,13,1
5,1,1,7,0.207,32,1
5,1,0,7,0.153,3,0
5,0,0,11,0.311,49,1
5,1,1,11,0.208,69,1
5,1,0,11,0.388,17,0
5,0,0,11,0.219,55,1
5,0,0,11,0.292,45,1
5,0,0,10,0.17,39,1
5,0,0,7,0.639,19,1
5,1,1,9,0.533,1,1
5,0,0,10,0.448,7,1
5,0,1,7,1.182,11,0
5,1,1,10,0.5,28,1
5,0,0,10,0.227,35,1
5,0,0,8,0.336,68,1
5,1,1,8,0.715,9,1
5,1,0,10,0.19,22,0
5,0,0,11,0.315,25,1
5,0,0,11,0.292,42,1
5,1,1,11,0.6,60,1
5,0,0,7,0.853,66,1
5,1,1,11,0.304,64,1
5,0,0,9,0.467,70,1
5,0,0,7,0.704,50,1
5,1,1,7,0.526,57,1
5,0,0,7,0.492,16,1
5,1,1,11,0.317,67,1
5,0,0,11,0.334,63,1
5,1,1,9,0.223,47,1
5,1,1,11,0.387,61,1
5,0,0,7,0.43,36,1
5,1,1,11,0.47,62,1
5,1,1,9,0.408,48,1
5,0,0,9,0.289,23,1
5,0,0,11,0.258,54,1
5,1,1,11,0.383,65,1
5,0,0,10,0.387,58,1
5,0,1,8,0.164,6,0
5,1,1,8,0.128,24,1
5,1,1,5,0.152,26,1
6,0,0,7,0.901,9,1
6,1,1,7,0.938,37,1
6,1,1,7,0.768,59,1
6,0,0,7,0.719,64,1
6,0,1,6,0.56,6,0
6,1,1,5,0.656,46,1
6,1,1,7,0.974,56,1
6,0,0,8,0.702,61,1
6,0,0,6,0.695,24,1
6,0,0,7,1.017,38,1
6,1,1,5,1.084,12,1
6,1,1,8,0.472,25,1
6,1,1,7,0.673,22,1
6,0,1,4,0.711,48,0
6,1,1,9,0.854,67,1
6,1,1,8,0.514,55,1
6,1,1,9,0.52,39,1
6,0,0,6,1.289,70,1
6,0,1,4,0.403,29,0
6,1,0,5,0.959,5,0
6,1,1,7,0.602,51,1
6,0,0,9,0.537,31,1
6,1,1,9,0.456,11,1
6,0,1,7,0.434,28,0
6,1,1,6,0.397,19,1
6,0,1,6,0.389,27,0
6,1,0,5,0.402,1,0
6,0,0,6,0.507,20,1
6,1,1,8,0.409,16,1
6,1,1,7,0.463,36,1
6,1,1,7,0.664,41,1
6,0,1,6,0.577,18,0
6,1,1,7,0.613,4,1
6,1,1,8,0.473,40,1
6,0,1,6,0.828,50,0
6,0,0,6,1.445,52,1
6,1,1,6,0.655,17,1
6,0,0,7,0.911,45,1
6,1,1,8,0.504,69,1
6,0,0,5,7.063,62,1
6,1,1,9,0.559,44,1
6,0,0,7,0.421,58,1
6,0,1,6,0.641,54,0
6,1,1,8,0.311,65,1
6,1,1,9,0.423,68,1
6,0,1,6,1.364,49,0
6,0,1,7,0.541,53,0
6,1,1,6,0.341,30,1
6,1,1,9,0.304,43,1
6,0,1,7,0.502,23,0
6,0,1,7,0.362,7,0
6,0,1,8,0.268,13,0
6,1,1,9,0.234,42,1
6,1,1,10,0.264,21,1
6,1,1,7,0.378,3,1
6,0,0,8,0.433,26,1
6,1,1,9,0.356,32,1
6,1,1,11,0.254,66,1
6,1,1,10,0.188,47,1
6,0,1,8,0.348,8,0
6,0,1,6,0.519,34,0
6,1,1,8,0.298,35,1
6,1,1,6,0.773,2,1
6,0,1,6,1.32,33,0
6,1,1,8,0.389,60,1
6,0,0,6,0.637,15,1
6,1,1,7,0.316,10,1
6,0,1,7,0.766,57,0
6,1,1,10,0.244,63,1
6,0,1,10,0.263,14,0
6,1,1,10,0.175,30,1
6,1,1,9,0.159,11,1
6,1,1,10,0.284,63,1
6,0,0,9,0.365,60,1
6,1,1,8,0.182,21,1
6,1,1,9,0.185,55,1
6,0,1,6,0.925,54,0
6,0,1,6,0.511,1,0
6,1,1,6,0.753,58,1
6,0,0,7,0.384,42,1
6,1,1,7,0.43,3,1
6,0,0,7,0.211,17,1
6,1,1,8,0.245,34,1
6,0,0,7,0.242,38,1
6,0,0,6,0.604,7,1
6,1,1,7,0.442,19,1
6,1,1,7,0.462,49,1
6,0,0,4,0.285,2,1
6,0,1,6,0.573,40,0
6,1,1,8,0.457,44,1
6,1,1,7,0.465,45,1
6,0,0,6,0.968,13,1
6,0,0,9,0.347,52,1
6,0,0,7,0.416,25,1
6,1,1,9,0.31,41,1
6,1,1,9,0.278,51,1
6,1,1,8,0.302,5,1
6,0,0,8,0.316,53,1
6,1,1,8,0.455,18,1
6,1,1,10,0.243,68,1
6,1,1,9,0.289,29,1
6,0,1,6,0.433,28,0
6,0,0,7,0.28,69,1
6,1,1,6,0.371,33,1
6,1,1,8,0.458,46,1
6,0,0,8,0.277,64,1
6,1,0,4,0.279,4,0
6,0,0,7,0.291,31,1
6,1,1,7,0.499,10,1
6,0,0,6,0.484,36,1
6,1,1,8,0.277,50,1
6,0,0,5,0.36,59,1
6,1,1,6,0.42,8,1
6,1,1,7,0.436,15,1
6,1,1,7,0.331,37,1
6,0,0,6,0.311,22,1
6,1,1,7,0.506,14,1
6,1,1,9,0.229,57,1
6,0,0,10,0.264,67,1
6,0,0,9,0.447,39,1
6,1,1,7,0.275,32,1
6,0,1,8,0.313,16,0
6,1,1,8,0.275,23,1
6,0,0,7,0.317,61,1
6,1,1,10,0.293,70,1
6,0,0,9,0.317,47,1
6,0,1,6,0.779,9,0
6,1,1,9,0.332,66,1
6,1,1,8,0.294,27,1
6,0,0,7,0.258,43,1
6,0,0,5,0.308,35,1
6,1,1,8,0.477,26,1
6,1,1,8,0.445,12,1
6,0,1,6,1.181,62,0
6,0,0,6,0.525,56,1
6,0,1,6,0.386,6,0
6,1,1,9,0.293,48,1
6,1,1,8,0.282,20,1
6,1,1,10,0.219,65,1
6,0,1,8,0.201,24,0
6,1,1,9,0.222,42,1
6,1,1,8,0.279,63,1
6,1,1,10,0.222,18,1
6,0,1,8,0.433,9,0
6,0,1,7,0.254,41,0
6,1,1,9,0.313,22,1
6,1,1,7,0.505,14,1
6,0,0,5,0.485,19,1
6,1,1,9,0.261,52,1
6,0,0,7,0.38,56,1
6,1,1,11,0.244,67,1
6,0,0,5,0.43,15,1
6,1,1,9,0.207,69,1
6,0,1,9,0.213,6,0
6,1,1,9,0.235,61,1
6,1,1,9,0.292,11,1
6,1,1,10,0.179,30,1
6,0,1,6,0.394,60,0
6,1,1,9,0.258,59,1
6,1,1,8,0.385,33,1
6,0,1,6,0.571,37,0
6,0,0,6,0.852,26,1
6,1,1,6,0.416,16,1
6,0,1,6,0.693,24,0
6,1,1,8,0.474,45,1
6,0,1,5,0.686,21,0
6,1,1,6,0.759,39,1
6,0,1,6,0.374,2,0
6,0,1,7,1.826,29,0
6,1,1,8,0.343,28,1
6,1,0,5,0.301,1,0
6,0,0,6,0.382,48,1
6,0,1,6,0.482,13,0
6,1,1,8,0.279,3,1
6,1,1,7,0.326,17,1
6,0,1,7,0.575,64,0
6,0,0,6,0.766,57,1
6,0,0,6,0.279,31,1
6,1,1,6,0.276,40,1
6,1,1,7,0.421,10,1
6,1,1,8,0.204,66,1
6,0,0,5,0.833,20,1
6,1,1,9,0.1,68,1
6,1,1,9,0.226,36,1
6,1,1,9,0.309,35,1
6,0,1,7,0.535,54,0
6,0,0,8,0.468,27,1
6,1,1,10,0.185,47,1
6,1,1,11,0.142,44,1
6,0,0,8,0.398,58,1
6,1,1,8,0.3,8,1
6,0,0,8,0.348,51,1
6,1,1,10,0.159,50,1
6,0,0,5,0.478,34,1
6,1,1,10,0.274,53,1
6,0,1,7,0.587,55,0
6,1,1,10,0.153,38,1
6,1,1,10,0.091,65,1
6,1,1,9,0.7,7,1
6,0,0,7,0.341,70,1
6,1,1,9,0.139,25,1
6,1,1,9,0.117,43,1
6,0,0,5,0.212,4,1
6,0,1,7,0.371,23,0
6,1,1,10,0.143,49,1
6,0,1,7,0.635,5,0
6,1,1,6,0.601,12,1
6,0,0,5,0.25,32,1
6,1,1,9,0.242,46,1
6,0,0,7,0.47,62,1
7,1,0,7,0.519,3,0
7,0,0,7,0.988,50,1
7,1,1,7,0.541,62,1
7,0,0,7,0.629,25,1
7,1,1,8,0.548,41,1
7,0,1,7,0.704,30,0
7,1,1,8,0.977,4,1
7,1,0,9,0.733,6,0
7,1,0,6,0.775,10,0
7,1,1,8,0.535,31,1
7,0,1,5,1.416,61,0
7,0,0,5,0.944,47,1
7,1,1,6,0.08,54,1
7,1,1,7,0.628,66,1
7,1,1,6,0.977,27,1
7,1,1,8,0.557,64,1
7,0,0,9,0.597,2,1
7,1,1,6,0.887,34,1
7,0,0,7,0.517,29,1
7,1,0,6,0.855,33,0
7,0,0,6,0.589,11,1
7,1,1,7,0.852,40,1
7,1,0,7,0.629,15,0
7,1,1,8,0.563,22,1
7,0,0,5,0.591,26,1
7,0,1,6,0.695,9,0
7,0,0,8,1.136,24,1
7,0,0,9,0.562,60,1
7,0,0,6,1.458,55,1
7,0,1,7,1.819,69,0
7,0,0,5,0.666,35,1
7,0,0,6,0.927,37,1
7,1,1,8,0.493,67,1
7,1,1,9,0.483,23,1
7,1,1,8,0.473,63,1
7,0,1,8,0.427,16,0
7,0,1,6,0.768,28,0
7,0,0,6,2.475,18,1
7,1,1,5,0.726,7,1
7,1,1,8,0.499,56,1
7,1,1,6,1.338,8,1
7,0,1,6,0.414,39,0
7,1,0,7,0.675,12,0
7,0,0,7,4.277,51,1
7,1,1,5,0.539,59,1
7,0,0,7,0.66,70,1
7,1,0,4,1.079,21,0
7,0,1,6,1.01,49,0
7,1,0,7,0.596,14,0
7,1,0,3,0.434,44,0
7,1,1,8,0.471,38,1
7,1,1,7,0.477,68,1
7,0,1,5,0.412,42,0
7,0,1,8,0.482,1,0
7,1,1,10,0.517,32,1
7,1,1,10,0.426,65,1
7,1,1,8,0.44,53,1
7,1,1,9,0.414,19,1
7,0,1,6,0.512,17,0
7,1,1,9,0.358,52,1
7,0,1,8,0.347,36,0
7,1,1,9,0.268,58,1
7,0,1,8,0.482,13,0
7,1,1,6,0.921,20,1
7,1,1,6,0.404,45,1
7,1,1,9,0.46,57,1
7,0,1,5,0.989,43,0
7,0,0,6,0.652,48,1
7,0,1,6,0.447,46,0
7,0,1,5,1.348,5,0
7,0,1,4,0.687,22,0
7,0,0,6,0.27,37,1
7,0,0,4,0.09,60,1
7,0,1,6,0.433,18,0
7,1,1,5,0.1,39,1
7,1,0,7,0.611,1,0
7,1,1,7,0.404,31,1
7,0,1,5,0.302,5,0
7,0,0,7,0.652,40,1
7,0,0,7,0.459,20,1
7,1,1,6,0.428,16,1
7,1,0,8,0.516,19,0
7,1,1,7,0.386,45,1
7,0,1,6,0.392,11,0
7,1,1,8,0.383,41,1
7,0,0,8,0.435,15,1
7,1,1,9,0.313,35,1
7,0,1,7,0.421,26,0
7,1,1,7,0.42,56,1
7,0,1,2,0.867,34,0
7,1,1,6,0.762,24,1
7,1,1,8,0.425,55,1
7,1,1,6,0.517,6,1
7,1,1,6,0.494,43,1
7,0,0,7,0.137,59,1
7,0,0,8,0.433,36,1
7,1,1,6,0.45,8,1
7,1,0,6,0.63,4,0
7,1,1,7,0.651,29,1
7,1,1,8,0.706,27,1
7,0,1,6,0.465,38,0
7,1,1,6,0.419,7,1
7,0,0,5,1.676,32,1
7,1,1,6,0.62,14,1
7,0,1,4,1.82,46,0
7,1,0,8,0.495,53,0
7,1,1,6,0.438,57,1
7,1,1,4,1.934,47,1
7,0,0,7,0.437,54,1
7,0,0,8,0.709,64,1
7,0,1,6,0.866,3,0
7,0,0,7,0.474,65,1
7,0,1,9,0.437,66,0
7,0,1,6,0.485,44,0
7,0,0,10,0.544,50,1
7,0,1,8,0.484,2,0
7,1,1,6,0.479,42,1
7,1,1,8,0.424,52,1
7,1,1,9,0.567,49,1
7,0,0,9,0.691,69,1
7,0,1,7,0.502,25,0
7,0,1,6,0.377,51,0
7,1,1,6,0.921,63,1
7,1,1,7,0.403,21,1
7,1,1,9,4.417,70,1
7,0,0,8,0.476,17,1
7,1,1,5,0.416,67,1
7,0,0,7,0.523,13,1
7,1,0,7,0.549,9,0
7,0,1,9,0.375,33,0
7,1,1,8,0.4,62,1
7,0,1,5,1.202,48,0
7,1,1,6,0.92,30,1
7,1,0,7,0.769,68,0
7,1,0,6,3.036,61,0
7,1,0,6,1.113,58,0
7,0,0,7,0.82,28,1
7,0,0,9,0.571,10,1
7,1,1,7,0.707,12,1
7,1,1,6,1.289,23,1
7,1,1,5,0.809,69,1
7,1,0,6,0.846,56,0
7,0,1,7,0.628,47,0
7,1,1,5,0.473,8,1
7,0,0,6,1.064,58,1
7,1,0,6,3.038,54,0
7,0,1,9,0.504,43,0
7,1,1,10,0.786,6,1
7,1,1,6,0.912,60,1
7,1,0,8,0.416,14,0
7,0,0,8,0.582,21,1
7,0,0,7,0.39,53,1
7,0,1,6,1.104,29,0
7,0,0,6,0.46,22,1
7,0,0,7,0.503,50,1
7,0,0,6,0.607,34,1
7,0,0,7,0.414,17,1
7,0,0,7,0.392,7,1
7,1,1,9,0.435,52,1
7,1,0,5,0.732,37,0
7,1,0,8,0.405,40,0
7,0,0,7,0.547,38,1
7,0,0,6,0.805,64,1
7,0,0,9,0.39,63,1
7,1,1,8,0.402,35,1
7,1,0,7,0.404,16,0
7,1,1,8,0.511,11,1
7,0,1,5,0.347,13,0
7,1,1,7,0.448,67,1
7,0,0,8,0.419,31,1
7,1,1,8,0.36,3,1
7,0,0,8,0.421,70,1
7,1,1,10,0.296,51,1
7,0,0,9,0.389,66,1
7,1,1,6,0.356,4,1
7,1,1,8,0.381,27,1
7,1,0,6,0.762,25,0
7,1,1,6,0.628,24,1
7,0,0,7,0.425,23,1
7,0,0,8,0.583,18,1
7,1,1,7,0.503,61,1
7,1,1,6,0.56,1,1
7,1,0,7,0.492,15,0
7,1,1,8,0.332,26,1
7,0,0,9,0.477,62,1
7,1,1,7,0.482,41,1
7,0,1,6,0.594,5,0
7,1,0,8,0.393,20,0
7,0,0,5,0.661,42,1
7,1,1,8,0.369,65,1
7,1,1,9,0.438,49,1
7,1,1,6,0.425,9,1
7,0,0,6,0.689,48,1
7,0,1,8,0.331,2,0
7,0,0,7,0.527,68,1
7,0,0,6,0.408,46,1
7,0,0,9,0.309,10,1
7,0,0,8,0.517,19,1
7,0,0,7,0.389,55,1
7,0,0,6,0.51,57,1
7,1,0,7,0.401,30,0
7,1,0,5,0.401,59,0
7,1,1,7,0.607,32,1
7,0,0,7,0.672,45,1
7,0,0,6,0.585,44,1
7,0,0,8,0.359,33,1
7,1,1,6,5.623,28,1
7,1,1,8,0.536,36,1
7,1,1,7,0.482,12,1
7,0,0,10,0.383,39,1
8,1,0,9,0.417,1,0
8,1,0,7,1.419,17,0
8,1,1,8,0.665,67,1
8,0,0,7,0.753,22,1
8,1,1,9,0.697,51,1
8,1,1,6,0.572,23,1
8,0,0,8,0.791,2,1
8,1,0,7,0.968,50,0
8,1,1,9,0.703,56,1
8,1,1,5,0.961,32,1
8,0,0,7,0.899,58,1
8,0,0,8,0.576,65,1
8,0,0,4,1.117,28,1
8,0,1,3,1.364,19,0
8,0,0,7,0.68,11,1
8,0,0,8,0.757,37,1
8,1,1,6,1.061,6,1
8,1,0,9,0.507,45,0
8,1,0,9,1.01,24,0
8,1,0,7,0.946,35,0
8,1,1,5,0.759,12,1
8,0,0,7,0.533,15,1
8,0,0,9,0.567,49,1
8,0,0,9,0.873,16,1
8,0,0,10,0.501,48,1
8,0,0,9,0.558,66,1
8,0,0,9,1.249,64,1
8,0,1,5,0.969,40,0
8,1,1,7,0.833,60,1
8,0,0,8,1.003,39,1
8,1,1,8,0.528,70,1
8,1,1,7,0.459,36,1
8,0,0,9,0.24,21,1
8,1,0,8,0.522,20,0
8,0,0,7,0.637,8,1
8,0,0,10,0.464,41,1
8,1,0,8,1.375,55,0
8,1,1,4,1.1,9,1
8,0,0,7,0.636,25,1
8,0,0,6,1.475,33,1
8,1,0,7,1.037,26,0
8,0,0,8,0.708,30,1
8,1,1,7,0.641,52,1
8,1,1,8,0.366,44,1
8,1,0,9,0.445,13,0
8,0,0,10,0.459,34,1
8,1,1,7,0.766,63,1
8,1,1,6,0.563,31,1
8,0,0,8,0.491,14,1
8,1,1,4,1.372,38,1
8,1,0,6,0.399,3,0
8,1,0,7,0.545,42,0
8,0,0,10,0.688,68,1
8,0,0,9,0.556,57,1
8,0,1,4,2.132,18,0
8,0,0,7,0.978,4,1
8,0,0,5,0.872,27,1
8,0,0,8,0.394,54,1
8,1,1,7,0.557,61,1
8,1,0,5,0.691,43,0
8,1,1,3,2.005,46,1
8,1,0,6,1.556,29,0
8,1,0,7,0.579,10,0
8,0,0,9,0.329,59,1
8,0,0,7,0.869,5,1
8,0,0,10,1.367,69,1
8,0,0,9,0.825,47,1
8,0,1,5,2.252,53,0
8,0,0,9,0.628,62,1
8,0,0,7,1.105,7,1
8,1,1,3,3.699,12,1
8,0,0,8,0.441,10,1
8,1,0,7,1.552,37,0
8,1,1,8,0.735,34,1
8,0,0,10,0.404,46,1
8,1,1,5,1.559,13,1
8,0,0,8,1.349,36,1
8,0,0,7,1.192,4,1
8,1,1,7,1.115,24,1
8,1,0,4,0.858,16,0
8,0,0,10,0.596,62,1
8,0,0,8,0.903,53,1
8,1,1,9,0.582,65,1
8,0,1,7,0.908,22,0
8,1,0,7,0.729,30,0
8,1,1,5,0.446,47,1
8,1,0,7,0.493,66,0
8,0,0,9,0.479,48,1
8,1,1,4,1.1,26,1
8,1,0,7,0.489,39,0
8,0,1,8,0.592,8,0
8,1,0,4,0.766,55,0
8,1,1,8,0.496,59,1
8,1,0,7,0.419,44,0
8,0,0,10,0.734,69,1
8,0,0,10,0.319,61,1
8,0,0,9,0.561,43,1
8,0,1,7,0.785,1,0
8,0,0,9,0.505,40,1
8,0,0,6,1.265,29,1
8,1,1,5,1.749,38,1
8,1,0,5,0.784,31,0
8,1,1,7,0.766,64,1
8,1,0,9,0.658,63,0
8,1,0,6,1.643,15,0
8,0,0,9,0.713,28,1
8,0,0,10,0.49,17,1
8,0,0,8,0.631,67,1
8,0,0,8,1.485,9,1
8,0,0,10,0.458,42,1
8,0,0,11,0.609,20,1
8,0,0,8,2.052,19,1
8,1,1,7,2.248,27,1
8,0,0,9,1.088,7,1
8,1,0,7,0.797,6,0
8,1,1,2,2.023,45,1
8,0,0,5,0.815,23,1
8,1,0,7,2.131,33,0
8,0,0,9,0.446,2,1
8,0,0,10,0.436,11,1
8,1,0,5,2.047,25,0
8,1,0,7,1.478,5,0
8,0,0,9,0.449,51,1
8,0,0,10,0.391,58,1
8,1,1,7,0.74,52,1
8,0,1,6,1.901,3,0
8,1,0,7,0.72,14,0
8,1,1,7,0.641,60,1
8,1,1,5,1.248,68,1
8,0,0,9,0.388,18,1
8,1,1,7,1.71,32,1
8,1,0,8,0.89,49,0
8,0,0,10,0.261,35,1
8,1,1,5,0.67,41,1
8,1,1,6,0.698,21,1
8,1,1,4,2.71,56,1
8,0,0,9,0.411,54,1
8,0,0,10,0.516,70,1
8,0,0,9,0.447,50,1
8,0,0,7,0.321,57,1
8,0,0,9,0.695,18,1
8,0,0,7,1.973,37,1
8,1,1,4,2.407,9,1
8,1,0,2,0.52,30,0
8,1,1,7,1.013,42,1
8,1,0,7,0.402,24,0
8,1,0,8,0.514,31,0
8,0,0,6,0.453,29,1
8,0,0,9,0.518,15,1
8,0,0,10,0.841,21,1
8,0,0,7,0.842,3,1
8,0,0,10,0.589,68,1
8,0,0,5,2.092,38,1
8,0,0,7,0.963,45,1
8,1,1,8,1.555,58,1
8,0,1,5,1.165,27,0
8,1,1,7,0.963,10,1
8,1,1,7,2.38,23,1
8,0,0,9,0.552,47,1
8,1,1,7,0.684,43,1
8,0,0,10,0.324,17,1
8,0,0,8,0.476,36,1
8,1,0,10,0.42,4,0
8,1,1,7,0.832,60,1
8,0,0,5,1.818,46,1
8,0,0,6,0.506,28,1
8,1,0,5,2.017,11,0
8,0,0,7,1.533,51,1
8,1,0,7,0.463,41,0
8,1,1,8,0.422,61,1
8,1,0,9,0.376,13,0
8,0,0,9,0.371,64,1
8,1,1,5,0.785,49,1
8,1,1,7,0.895,50,1
8,0,1,7,1.715,34,0
8,1,0,8,0.249,33,0
8,1,0,6,1.154,2,0
8,1,1,8,0.495,39,1
8,0,1,7,1.386,7,0
8,0,0,8,0.35,1,1
8,0,1,5,1.002,12,0
8,0,0,7,0.537,48,1
8,0,0,9,0.424,67,1
8,0,0,8,0.503,16,1
8,1,1,7,1.01,26,1
8,1,1,8,0.849,65,1
8,1,1,10,0.346,69,1
8,1,1,8,0.862,57,1
8,1,1,9,0.469,66,1
8,0,0,10,0.422,54,1
8,0,0,10,0.44,63,1
8,0,1,7,0.563,14,0
8,0,0,10,0.551,53,1
8,0,0,5,1.069,8,1
8,0,0,8,0.455,59,1
8,0,0,8,0.718,5,1
8,1,1,10,0.506,6,1
8,0,0,7,1.187,32,1
8,1,1,9,0.421,62,1
8,1,1,5,0.857,20,1
8,0,0,10,0.328,70,1
8,1,1,7,0.307,52,1
8,0,0,4,0.44,44,1
8,0,0,8,0.606,35,1
8,1,1,9,0.431,56,1
8,1,0,6,1.11,55,0
8,0,0,10,0.368,19,1
8,0,0,8,0.594,22,1
8,1,1,7,1.035,40,1
8,0,0,10,0.94,25,1
9,0,0,5,0.558,39,1
9,1,1,5,1.338,4,1
9,0,1,5,1.424,24,0
9,0,0,4,3.085,49,1
9,1,1,9,0.689,22,1
9,0,1,7,0.957,18,0
9,0,0,9,0.928,45,1
9,0,1,5,1.861,2,0
9,1,1,10,0.708,34,1
9,1,1,9,1.056,19,1
9,0,0,5,2.775,55,1
9,0,0,9,0.853,61,1
9,1,1,9,0.879,14,1
9,0,0,7,0.771,40,1
9,1,1,11,1.078,47,1
9,0,0,5,1.231,68,1
9,1,1,9,1.751,11,1
9,1,1,7,1.333,33,1
9,1,1,9,0.774,37,1
9,1,1,11,0.57,50,1
9,1,1,5,3.181,25,1
9,1,0,9,0.928,8,0
9,1,1,5,2.378,21,1
9,1,1,9,0.705,58,1
9,0,0,10,0.749,62,1
9,1,1,11,0.622,32,1
9,0,1,5,1.687,9,0
9,1,1,7,1.286,43,1
9,0,0,5,2.326,38,1
9,0,0,9,0.868,29,1
9,0,0,10,0.763,59,1
9,0,0,11,0.542,67,1
9,0,0,9,0.964,20,1
9,1,1,11,0.671,23,1
9,0,1,7,1.624,12,0
9,1,0,5,2.958,28,0
9,1,1,10,0.798,69,1
9,0,0,7,1.758,60,1
9,1,0,5,1.484,30,0
9,1,1,11,0.586,65,1
9,0,0,5,1.073,1,1
9,0,1,5,2.214,42,0
9,0,0,5,1.635,26,1
9,1,1,10,0.572,51,1
9,0,1,9,0.992,31,0
9,0,0,7,0.847,41,1
9,1,1,5,4.134,27,1
9,0,0,7,1.046,53,1
9,0,1,7,1.557,70,0
9,0,0,9,0.626,54,1
9,1,1,10,0.625,48,1
9,1,1,11,1.161,5,1
9,0,0,9,0.858,16,1
9,0,1,5,1.907,7,0
9,1,1,9,0.824,6,1
9,0,0,5,1.497,57,1
9,1,1,9,0.66,35,1
9,0,1,9,0.746,17,0
9,1,1,10,0.636,36,1
9,1,1,7,0.995,13,1
9,1,1,5,1.748,3,1
9,1,1,11,0.547,56,1
9,1,1,11,0.52,64,1
9,1,0,5,2.66,10,0
